,0,1,2,3,4,5,6
0,4.4712933605040135e-14,-78.10351574072007,-133.9011959762893,83.76101044503537,0.7380637379701125,73.32290785891888,0.0
1,1.1363898325059294e-15,-1.6828229532228507,-154.51915328681383,80.2382392551067,0.23740514611666175,75.15459307759001,0.0
2,-5.217065820718505e-16,-1.526516908160801,-154.57657217754104,80.24418419480605,0.2113076117026336,75.15670541341872,0.0
3,1.5728153635186886e-18,-0.43278923374288775,-153.23089465548162,77.19449329256675,0.11752053656298783,76.25738179033604,0.0
4,-3.967792035007534e-15,-151.75048667971907,-156.10395534550207,81.25834453540357,6.295974326942484,74.60187822848152,0.0
5,-2.441561211605387e-14,-92.1137435808027,-146.94009742479267,83.61091418599366,1.069741656457588,73.41024140983583,0.0
6,-5.751454734212853e-14,-68.76452176567547,-154.26586494473057,79.89442560516811,7.643308991385727,76.1149342080722,0.0
7,5.923902028218443e-14,-67.07665863540419,-155.13590973657344,81.15869272641451,5.797972842395077,75.27579867062182,0.0
8,3.765235475293966e-14,-27.791622515759883,-153.788580771111,79.9261768863299,4.194147699288354,75.87681066919299,0.0
9,1.5936445435133111e-15,-6.848480767097068,-154.34710407773008,78.76941337838261,1.2262901873595224,75.6011554603934,0.0
10,8.788203223664781e-15,-152.02163859215352,-155.76220705617328,80.64202551570816,7.922901836055525,75.16217165911702,0.0
11,4.178743978034086e-14,-92.30150895865606,-137.2935782873444,83.77270622250744,0.729895512333672,73.31520930654443,0.0
12,-1.8784110628396984e-15,-136.7780936291628,-155.15077395672157,82.24412180194894,5.675162385498883,74.80721320407181,0.0
13,-1.0728902009331289e-15,-148.48845475260853,-155.5075158071736,82.26146113245007,5.319181900293829,74.59019217626084,0.0
14,3.154308038291404e-14,-80.1570099141229,-154.38618735131982,80.23049386864565,7.191093349923046,75.93260697732138,0.0
15,1.9321565806086193e-14,-81.75777667056748,-154.54321671772072,80.62946211321052,6.671414782264237,75.74663706643909,0.0
16,-3.182177988583382e-14,-37.923010809723415,-155.05710425208227,79.70367515700522,4.734178492897636,75.29628328503537,0.0
17,3.301940347493911e-14,-29.337941434104597,-155.08967104633427,79.73652022849879,3.897618325036338,75.24159051623613,0.0
18,-5.200077944958605e-14,-120.3753602836605,-155.35226225704633,79.97613162911408,8.156995023152943,75.56034374426602,0.0
19,6.106988046902209e-14,-106.33220085990524,-154.6136086185392,80.27912118457118,8.658013639156595,76.09654273169775,0.0
20,-5.505040598066689e-15,-75.92328565038159,-154.8432575952822,79.17511141731835,7.785263453764448,75.89965531680255,0.0
21,-8.940051937086092e-14,-75.62271233791081,-154.81389690297956,79.13346097979648,7.838423639257809,75.92868093513529,0.0
22,-1.2014391529187157e-14,-150.86982774641498,-155.22296928479338,82.34136403411586,5.596768246063603,74.77361111303951,0.0
23,2.6362453184765118e-14,-58.17064190443806,-147.6589607483185,83.56195577626316,1.096316139008226,73.44283872924584,0.0
24,5.1007843519582325e-14,-123.5129004585505,-155.0637022329039,81.76425685538582,6.418206288762711,75.10126796052184,0.0
25,-9.178577854271219e-14,-115.91050371954394,-156.0152272142588,81.02088047911451,6.408015944003276,74.80427278082414,0.0
26,4.155168103422746e-14,-46.868528770536294,-154.36137241117592,80.94513501050834,4.9485861201500505,75.4669197738291,0.0
27,2.2409844587488315e-14,-37.68223743629457,-154.3101920730028,81.01431945179101,4.213693229753394,75.40902614607093,0.0
28,-1.0539624471053972e-14,-13.265389676561885,-154.48070280076996,80.95224663916099,1.6273516727697848,75.09037836992219,0.0
29,4.2573229713188474e-15,-2.9750932117505413,-154.45549320550276,81.02176598055368,0.370187866262423,75.05464873426612,0.0
30,9.254940299771379e-14,-72.6025089467763,-149.52662392239324,83.4331105287103,1.180318177139606,73.43109402373689,0.0
31,8.266693876559512e-15,-7.108880459383412,-154.91249714584495,81.10976603001319,0.7754089173482503,74.68237662367763,0.0
32,-1.64242533666047e-14,-58.92806646135802,-154.49166061310316,78.69393380406618,7.722291952729139,76.07427182800318,0.0
33,-1.2033603262639669e-14,-61.99409842843412,-154.2255374003019,79.99650334901243,6.884241203936985,75.97392775573294,0.0
34,-3.307101996359671e-14,-132.109732860479,-155.91307731113312,80.89007170177244,6.878766134924719,74.86032672467104,0.0
35,4.27752213129712e-14,-126.5390426580099,-155.00066410947937,81.54661986498203,6.9176881029113195,75.25598683331575,0.0
36,-1.5003280000675863e-14,-36.845741552232475,-155.07917880803782,79.70881751038722,4.627978443052875,75.30214040734377,0.0
37,2.6939642324975934e-14,-28.18460214480082,-155.06733391430072,79.73550546343525,3.7588531817068005,75.22562347188624,0.0
38,-1.6332345299360824e-15,-136.01780275532002,-156.0915847064749,81.17283332957345,6.267284780134255,74.6501482844706,0.0
39,-3.00455346253203e-14,-122.69820722458124,-155.09512167163973,81.82857195140714,6.279377393351103,75.0919343531185,0.0
40,-3.457307710131148e-14,-18.04171922323672,-153.75779785349008,80.11996678811339,2.8222625944184614,75.76343107230657,0.0
41,-1.0807483199827655e-14,-12.069037239395,-153.7497779713241,80.18138493440046,1.9098396809883664,75.73420422250527,0.0
42,1.1330235696432878e-13,-73.64077116468657,-153.63897189431805,79.17724407247297,8.775278145926316,76.62752435772205,0.0
43,1.2145291318917351e-14,-51.17353399776077,-154.34297450616577,78.47600045519499,7.360372985314617,76.17598185047876,0.0
44,5.754137336582148e-14,-100.44959722056437,-155.6943024247242,80.59413239449137,6.19387265565241,74.99928464731495,0.0
45,5.87141741877617e-14,-104.38226793332261,-156.0248422371621,81.1022397843005,5.72479881121587,74.71175487490498,0.0
46,-1.8954776600609123e-14,-127.53701147539446,-156.06701897246938,81.13177314091283,6.204191358771161,74.66805559410878,0.0
47,2.3083541514880335e-14,-133.70023301004747,-155.14782542371685,81.9320663867862,6.292583671290293,75.02877436380848,0.0
48,-1.078358283309112e-16,-1.744682620383611,-152.9981126728074,78.68675163682772,0.36063313644064604,76.2689986350573,0.0
49,-3.7813138753053246e-16,-1.3383016138415675,-153.20575379917128,77.1792925953514,0.3061570890399717,76.22417578820388,0.0
