,0,1,2,3,4,5,6
27,-4.4905654525791215e-15,-4.106497728738018,-14.801760059425806,6.583150252765654,1.631262434299382,7.848497458804353,0.0
28,-1.0749592959020681e-15,-4.519548814965761,-14.843572956357942,6.58458565555144,1.7220579655748063,7.866811117921435,0.0
29,-8.068711185998171e-16,-4.873305797274795,-14.364093087102237,6.697967229424803,2.021311134394127,8.053567936385882,0.0
30,-2.4219322730897744e-15,-5.288582525029678,-14.414799717472182,6.746618632805887,2.0439801960917943,8.082285655590551,0.0
31,1.0133455100660342e-15,-5.789424859691219,-14.47150347270008,6.833043632361381,2.0465030360502263,8.08375007378353,0.0
32,-6.456760196582957e-15,-5.688784120227732,-14.437617903012384,6.802073275006919,2.038895506106229,8.081599940647118,0.0
33,2.3444302668707344e-15,-5.550097322852844,-14.465497023545979,6.81362860149325,2.0631973316093117,8.088518258745964,0.0
34,-5.987026572134748e-15,-5.311063041393384,-14.41381006954815,6.780221479241732,2.001547501308902,8.082432575963717,0.0
35,5.673348320933881e-16,-5.079315625216564,-14.380003563082425,6.729725869518221,1.9948437324091637,8.03815486641805,0.0
36,1.720864171701578e-15,-5.0973609774250335,-14.885408824288067,6.634741279813109,1.7794215614767075,7.882693601221585,0.0
37,4.974551414911253e-15,-4.781097810374079,-14.880381658444984,6.631309120572649,1.777167828729051,7.9141065684121825,0.0
38,3.489142887390238e-15,-4.545578221853166,-14.867091635351176,6.603866171165745,1.7407718007761228,7.901234511584411,0.0
39,-7.32512271838966e-16,-4.573808872891018,-14.842565488135948,6.611963068720056,1.7373290458082074,7.881256398663368,0.0
40,4.204030857979292e-15,-4.823928686559648,-14.864394737381579,6.605898226432392,1.7494694489539018,7.864313906412475,0.0
41,5.089421091607193e-15,-5.034658369036901,-14.907960496707622,6.647655623160407,1.7905087810002915,7.898734181923045,0.0
42,-2.3292990293347366e-15,-3.9349244987648655,-14.813389506332095,6.566422605041389,1.6117243538112325,7.87255379761194,0.0
43,-3.3194674575684632e-15,-3.6574475208512878,-14.76759617104377,6.563181434837491,1.5461496568232103,7.822309005688037,0.0
44,-1.7040180343971787e-15,-3.530449590385423,-14.78322724266661,6.568634741321292,1.482412690539763,7.818024231008267,0.0
45,2.5849679240857562e-15,-3.520460257120501,-14.790582942170952,6.577704823759639,1.4919612955802373,7.826093438622392,0.0
46,-1.8014225675534478e-16,-3.702151359312934,-14.781235990410305,6.537628045340865,1.5235422465519268,7.84430492929737,0.0
47,-5.5312181982385946e-15,-3.8536163716977843,-14.79574734242524,6.582171206737183,1.595544099776761,7.853143015865244,0.0
48,-1.0316298786017897e-14,-6.605781417485625,-14.56594168347928,6.933815175285348,2.1311120533962056,8.130638775556235,0.0
49,-1.2597310222043005e-15,-6.2990511685984485,-14.509096009261134,6.841374249282045,2.2278014568360387,8.14728563178623,0.0
50,3.774320245439307e-15,-6.074808878051812,-14.856411036991982,6.947908030209122,2.056040834837416,8.108250938419312,0.0
51,-5.605895018197326e-16,-5.938388682546265,-14.789689615953039,6.879741159629309,2.055902257927525,8.086051007037875,0.0
52,-1.6859367988201971e-15,-5.7246302887303795,-14.456625401490369,6.795469220545477,2.082791780122113,8.096326059357757,0.0
53,-5.618346632685592e-15,-5.533824198104098,-14.459292078822134,6.834315544181938,2.053069384992025,8.087606550689173,0.0
54,-4.276525808712717e-15,-5.339348975519636,-14.431494592442814,6.773457933676471,2.0484565809195403,8.080792096480355,0.0
55,-2.7875826913553196e-15,-5.629175269582523,-14.666947109373885,6.325157248284617,2.1829530382335216,7.98472624408083,0.0
56,1.837563542309285e-16,-5.978693271104481,-14.483586376044661,6.816978229388937,2.195727425449856,8.127003376124106,0.0
57,9.999921524720493e-15,-6.211880655579983,-14.514149904322151,6.859842758024417,2.1908873647863505,8.118146620158539,0.0
58,-1.9554922310062202e-15,-6.411409785639659,-14.508833397413403,6.820206138200819,2.1737742512139047,8.166255404396164,0.0
59,2.3835096451742933e-15,-6.549405486381328,-14.557756521368962,6.894723000497586,2.161430944465831,8.18265024042466,0.0
60,3.385769642254588e-15,-6.557005360343467,-14.57057994575436,6.917939845968933,2.176941464812623,8.158582213827275,0.0
61,-1.0732013657701151e-14,-6.096919086645528,-14.497277194961452,6.8216204911398215,2.2289487226333637,8.12314432291192,0.0
62,6.770621429112798e-15,-6.111207198173383,-14.855873049843781,7.00262748476516,1.9832828755968082,8.103440036474966,0.0
63,3.202838830175529e-15,-5.875965618715262,-14.831879459240502,6.97473849048814,1.996599284398231,8.086381461850923,0.0
64,-7.200761389355339e-16,-5.447330699660556,-14.423441782705229,6.787791479916688,2.0632087643264025,8.05469823708699,0.0
65,-7.402458902715738e-15,-5.851647185879752,-14.776330442628945,6.884055366978456,2.039209672833863,8.079870671753127,0.0
66,4.511815381627855e-15,-6.087995912371978,-14.821981666104545,6.920538898049329,2.0051717901635184,8.110910968269412,0.0
67,2.781197635761728e-15,-6.147609782744024,-14.509888105340353,6.79800288576782,2.2674153535157835,8.193145761001825,0.0
